Date and Time,B(x) nT,B(y) nT,B(z) nT,B-mag nT,x (Rj),y (Rj),z (Rj)
1996-06-27T06:32:57.559,-339.54,-147.39,-38.71,372.17,1.24,0.24,0.77
1996-06-27T06:32:57.926,-339.19,-148.02,-38.73,372.1,1.24,0.25,0.77
1996-06-27T06:32:58.226,-339.03,-148.52,-38.61,372.14,1.24,0.25,0.77
1996-06-27T06:32:58.593,-338.87,-148.82,-38.64,372.12,1.24,0.25,0.77
1996-06-27T06:32:58.893,-338.64,-148.99,-38.69,371.98,1.24,0.25,0.77
1996-06-27T06:32:59.259,-338.42,-149.1,-39.01,371.86,1.24,0.25,0.77
1996-06-27T06:32:59.559,-338.18,-149.21,-38.97,371.68,1.24,0.25,0.77
1996-06-27T06:32:59.926,-337.92,-149.5,-39.09,371.57,1.24,0.25,0.77
1996-06-27T06:33:00.226,-337.77,-149.77,-39.29,371.57,1.24,0.25,0.77
1996-06-27T06:33:00.593,-337.45,-149.93,-39.25,371.34,1.24,0.25,0.77
1996-06-27T06:33:00.893,-337.23,-150.15,-39.47,371.25,1.24,0.25,0.77
1996-06-27T06:33:01.259,-336.78,-150.51,-39.62,371,1.24,0.25,0.77
1996-06-27T06:33:01.559,-336.44,-150.57,-39.77,370.73,1.24,0.26,0.77
1996-06-27T06:33:01.926,-335.92,-150.86,-39.94,370.4,1.24,0.26,0.77
1996-06-27T06:33:02.226,-335.56,-150.95,-40.22,370.14,1.24,0.26,0.77
1996-06-27T06:33:02.593,-335.21,-151.11,-40.26,369.9,1.24,0.26,0.77
1996-06-27T06:33:02.893,-335.12,-151.31,-40.23,369.89,1.24,0.26,0.77
1996-06-27T06:33:03.259,-334.89,-151.47,-40.27,369.75,1.24,0.26,0.77
1996-06-27T06:33:03.559,-334.93,-151.52,-40.23,369.81,1.24,0.26,0.77
1996-06-27T06:33:03.926,-334.9,-151.68,-40.12,369.83,1.24,0.26,0.77
1996-06-27T06:33:04.226,-334.86,-151.77,-39.99,369.82,1.24,0.26,0.77
1996-06-27T06:33:04.593,-334.5,-151.66,-40.11,369.46,1.24,0.26,0.77
1996-06-27T06:33:04.893,-334.24,-151.62,-40.15,369.22,1.24,0.27,0.77
1996-06-27T06:33:05.259,-333.72,-151.31,-40.44,368.64,1.24,0.27,0.77
1996-06-27T06:33:05.559,-333.46,-151.06,-40.42,368.31,1.24,0.27,0.77
1996-06-27T06:33:05.926,-333.02,-150.77,-40.48,367.79,1.24,0.27,0.77
1996-06-27T06:33:06.226,-332.72,-150.66,-40.5,367.48,1.24,0.27,0.77
1996-06-27T06:33:06.593,-332.22,-150.48,-40.5,366.95,1.24,0.27,0.77
1996-06-27T06:33:06.893,-331.93,-150.35,-40.47,366.64,1.24,0.27,0.77
1996-06-27T06:33:07.259,-331.91,-150.42,-40.48,366.65,1.24,0.27,0.77
1996-06-27T06:33:07.559,-331.78,-150.47,-40.25,366.52,1.24,0.27,0.77
1996-06-27T06:33:07.926,-331.65,-150.42,-40.04,366.36,1.24,0.27,0.77
1996-06-27T06:33:08.226,-331.36,-150.49,-40.06,366.13,1.25,0.27,0.77
1996-06-27T06:33:08.593,-330.88,-150.28,-39.95,365.6,1.25,0.28,0.77
1996-06-27T06:33:08.893,-330.45,-150.34,-40.05,365.25,1.25,0.28,0.77
1996-06-27T06:33:09.259,-329.7,-149.93,-40.03,364.4,1.25,0.28,0.77
1996-06-27T06:33:09.559,-329.26,-150.11,-39.88,364.06,1.25,0.28,0.77
1996-06-27T06:33:09.926,-328.9,-150.19,-39.68,363.74,1.25,0.28,0.77
1996-06-27T06:33:10.226,-328.75,-150.43,-39.68,363.7,1.25,0.28,0.77
1996-06-27T06:33:10.593,-328.57,-150.39,-39.69,363.52,1.25,0.28,0.77
1996-06-27T06:33:10.893,-328.16,-150.46,-39.63,363.18,1.25,0.28,0.77
1996-06-27T06:33:11.259,-327.63,-150.39,-39.98,362.71,1.25,0.28,0.77
1996-06-27T06:33:11.559,-326.92,-150.45,-40.07,362.1,1.25,0.28,0.77
1996-06-27T06:33:11.926,-326.38,-150.64,-39.78,361.66,1.25,0.28,0.77
1996-06-27T06:33:12.226,-325.82,-150.73,-39.74,361.19,1.25,0.29,0.77
1996-06-27T06:33:12.593,-325.41,-150.89,-39.39,360.85,1.25,0.29,0.77
1996-06-27T06:33:12.893,-325.14,-151.11,-39.25,360.68,1.25,0.29,0.77
1996-06-27T06:33:13.259,-325.06,-151.2,-39.2,360.65,1.25,0.29,0.77
1996-06-27T06:33:13.559,-324.97,-151.29,-38.91,360.56,1.25,0.29,0.77
1996-06-27T06:33:13.926,-324.63,-151.57,-38.75,360.36,1.25,0.29,0.77
1996-06-27T06:33:14.226,-324.42,-151.92,-38.73,360.32,1.25,0.29,0.77
1996-06-27T06:33:14.593,-323.99,-152.19,-38.64,360.03,1.25,0.29,0.77
1996-06-27T06:33:14.893,-323.86,-152.39,-38.51,359.99,1.25,0.29,0.77
1996-06-27T06:33:15.259,-323.29,-152.65,-38.35,359.57,1.25,0.29,0.77
1996-06-27T06:33:15.559,-322.9,-152.86,-38.34,359.3,1.25,0.3,0.77
1996-06-27T06:33:15.926,-322.73,-153.32,-38.02,359.32,1.25,0.3,0.78
1996-06-27T06:33:16.226,-322.57,-153.58,-38.15,359.3,1.25,0.3,0.78
1996-06-27T06:33:16.593,-322.33,-153.7,-38.03,359.12,1.25,0.3,0.78
1996-06-27T06:33:16.893,-321.85,-153.81,-38.09,358.75,1.25,0.3,0.78
1996-06-27T06:33:17.259,-321.17,-154.32,-37.89,358.33,1.25,0.3,0.78
1996-06-27T06:33:17.559,-320.88,-154.66,-37.74,358.2,1.25,0.3,0.78
1996-06-27T06:33:17.926,-320.54,-154.82,-37.77,357.97,1.25,0.3,0.78
1996-06-27T06:33:18.226,-320.24,-154.85,-37.98,357.74,1.25,0.3,0.78
1996-06-27T06:33:18.593,-319.92,-155.11,-37.92,357.56,1.25,0.3,0.78
1996-06-27T06:33:18.893,-319.43,-155.19,-37.84,357.14,1.25,0.3,0.78
1996-06-27T06:33:19.259,-319.12,-155.23,-37.94,356.89,1.25,0.31,0.78
1996-06-27T06:33:19.559,-318.82,-155.3,-37.76,356.64,1.25,0.31,0.78
1996-06-27T06:33:19.926,-318.38,-155.54,-37.72,356.35,1.25,0.31,0.78
1996-06-27T06:33:20.226,-318.14,-155.72,-37.71,356.21,1.25,0.31,0.78
1996-06-27T06:33:20.593,-317.72,-155.83,-37.78,355.89,1.25,0.31,0.78
1996-06-27T06:33:20.893,-317.31,-155.82,-37.9,355.53,1.25,0.31,0.78
1996-06-27T06:33:21.259,-316.71,-155.82,-37.97,355,1.25,0.31,0.78
1996-06-27T06:33:21.559,-316.09,-155.71,-37.98,354.41,1.26,0.31,0.78
1996-06-27T06:33:21.926,-315.18,-155.66,-37.92,353.57,1.26,0.31,0.78
1996-06-27T06:33:22.226,-314.72,-155.61,-37.66,353.11,1.26,0.31,0.78
1996-06-27T06:33:22.593,-314.3,-155.71,-37.42,352.75,1.26,0.32,0.78
1996-06-27T06:33:22.893,-314.1,-155.78,-37.21,352.58,1.26,0.32,0.78
1996-06-27T06:33:23.259,-313.61,-155.88,-37.2,352.19,1.26,0.32,0.78
1996-06-27T06:33:23.559,-313.06,-155.96,-36.9,351.69,1.26,0.32,0.78
1996-06-27T06:33:23.926,-312.54,-155.99,-36.76,351.23,1.26,0.32,0.78
1996-06-27T06:33:24.226,-312.13,-156.01,-36.68,350.87,1.26,0.32,0.78
1996-06-27T06:33:24.593,-311.8,-155.91,-36.6,350.53,1.26,0.32,0.78
1996-06-27T06:33:24.893,-311.3,-155.7,-36.51,349.98,1.26,0.32,0.78
1996-06-27T06:33:25.259,-310.83,-155.66,-36.48,349.54,1.26,0.32,0.78
1996-06-27T06:33:25.559,-310.5,-155.33,-36.37,349.08,1.26,0.32,0.78
1996-06-27T06:33:25.926,-310.05,-155.29,-36.23,348.65,1.26,0.32,0.78
1996-06-27T06:33:26.226,-309.92,-155.28,-36.24,348.53,1.26,0.33,0.78
1996-06-27T06:33:26.593,-309.72,-155.25,-36.06,348.33,1.26,0.33,0.78
1996-06-27T06:33:26.893,-309.42,-155.34,-35.81,348.07,1.26,0.33,0.78
1996-06-27T06:33:27.259,-308.94,-155.52,-35.91,347.74,1.26,0.33,0.78
1996-06-27T06:33:27.559,-308.79,-155.48,-35.57,347.54,1.26,0.33,0.78
1996-06-27T06:33:27.926,-308.34,-155.55,-35.4,347.16,1.26,0.33,0.78
1996-06-27T06:33:28.226,-307.55,-155.41,-35.18,346.38,1.26,0.33,0.78
1996-06-27T06:33:28.593,-307.12,-155.38,-35.14,345.98,1.26,0.33,0.78
1996-06-27T06:33:28.893,-306.75,-155.46,-35.21,345.69,1.26,0.33,0.78
1996-06-27T06:33:29.259,-306.34,-155.41,-35.46,345.33,1.26,0.33,0.78
1996-06-27T06:33:29.559,-305.98,-155.38,-35.45,345,1.26,0.33,0.78
1996-06-27T06:33:29.926,-305.39,-155.69,-35.3,344.6,1.26,0.34,0.78
1996-06-27T06:33:30.226,-304.95,-155.75,-35.49,344.26,1.26,0.34,0.78
1996-06-27T06:33:30.593,-304.35,-156.01,-35.59,343.85,1.26,0.34,0.78
1996-06-27T06:33:30.893,-303.96,-156.16,-35.71,343.59,1.26,0.34,0.78
1996-06-27T06:33:31.259,-303.48,-156.2,-35.86,343.2,1.26,0.34,0.78
1996-06-27T06:33:31.559,-302.96,-156.25,-35.83,342.75,1.26,0.34,0.78
1996-06-27T06:33:31.926,-302.47,-156.19,-35.83,342.3,1.26,0.34,0.78
1996-06-27T06:33:32.226,-302.15,-156.36,-35.68,342.08,1.26,0.34,0.78
1996-06-27T06:33:32.593,-301.7,-156.34,-35.46,341.65,1.26,0.34,0.78
1996-06-27T06:33:32.893,-301.05,-156.35,-35.26,341.05,1.26,0.34,0.78
1996-06-27T06:33:33.259,-300.37,-156.54,-35.2,340.54,1.26,0.35,0.78
1996-06-27T06:33:33.559,-300.03,-156.67,-34.92,340.27,1.26,0.35,0.78
1996-06-27T06:33:33.926,-299.42,-156.92,-34.68,339.83,1.26,0.35,0.78
1996-06-27T06:33:34.226,-298.78,-157.13,-34.72,339.37,1.26,0.35,0.78
1996-06-27T06:33:34.593,-298.2,-157.26,-34.66,338.91,1.26,0.35,0.78
1996-06-27T06:33:34.893,-297.87,-157.48,-34.66,338.72,1.26,0.35,0.78
1996-06-27T06:33:35.259,-297.54,-157.58,-34.62,338.46,1.27,0.35,0.78
1996-06-27T06:33:35.559,-297.31,-157.63,-34.28,338.25,1.27,0.35,0.78
1996-06-27T06:33:35.926,-297.06,-157.56,-33.9,337.96,1.27,0.35,0.78
1996-06-27T06:33:36.226,-296.77,-157.67,-33.54,337.73,1.27,0.35,0.78
1996-06-27T06:33:36.593,-296.5,-157.79,-33.36,337.53,1.27,0.35,0.78
1996-06-27T06:33:36.893,-296.1,-158.07,-33.47,337.31,1.27,0.36,0.78
1996-06-27T06:33:37.259,-295.8,-158.29,-33.43,337.15,1.27,0.36,0.78
1996-06-27T06:33:37.559,-295.7,-158.42,-33.51,337.13,1.27,0.36,0.78
1996-06-27T06:33:37.926,-295.35,-158.82,-33.26,336.99,1.27,0.36,0.78
1996-06-27T06:33:38.226,-295.26,-158.8,-33.36,336.91,1.27,0.36,0.78
1996-06-27T06:33:38.593,-295.19,-158.88,-33.04,336.86,1.27,0.36,0.78
1996-06-27T06:33:38.893,-295.11,-159.03,-33.03,336.85,1.27,0.36,0.78
1996-06-27T06:33:39.259,-294.97,-159.23,-33.15,336.83,1.27,0.36,0.78
1996-06-27T06:33:39.559,-294.85,-159.16,-33.22,336.71,1.27,0.36,0.78
1996-06-27T06:33:39.926,-294.63,-159.29,-33.47,336.6,1.27,0.36,0.78
1996-06-27T06:33:40.226,-294.37,-159.36,-33.84,336.45,1.27,0.36,0.78
1996-06-27T06:33:40.593,-294.13,-159.52,-33.96,336.32,1.27,0.37,0.78
1996-06-27T06:33:40.893,-293.81,-159.64,-34.14,336.12,1.27,0.37,0.79
1996-06-27T06:33:41.259,-293.37,-159.58,-34.34,335.72,1.27,0.37,0.79
1996-06-27T06:33:41.559,-293.18,-159.71,-34.32,335.62,1.27,0.37,0.79
1996-06-27T06:33:41.926,-292.99,-159.89,-34.14,335.51,1.27,0.37,0.79
1996-06-27T06:33:42.226,-292.97,-160.16,-34.19,335.64,1.27,0.37,0.79
1996-06-27T06:33:42.593,-292.95,-160.17,-34.1,335.61,1.27,0.37,0.79
1996-06-27T06:33:42.893,-292.8,-160.13,-34.06,335.46,1.27,0.37,0.79
1996-06-27T06:33:43.259,-292.43,-159.97,-34.06,335.06,1.27,0.37,0.79
1996-06-27T06:33:43.559,-292.03,-160.05,-33.77,334.72,1.27,0.37,0.79
1996-06-27T06:33:43.926,-291.74,-159.93,-33.46,334.38,1.27,0.38,0.79
1996-06-27T06:33:44.226,-291.38,-159.84,-33.75,334.05,1.27,0.38,0.79
1996-06-27T06:33:44.593,-291.12,-159.99,-33.86,333.9,1.27,0.38,0.79
1996-06-27T06:33:44.893,-290.77,-159.84,-33.97,333.54,1.27,0.38,0.79
1996-06-27T06:33:45.259,-290.38,-159.69,-34.19,333.16,1.27,0.38,0.79
1996-06-27T06:33:45.559,-290.11,-159.9,-34.18,333.02,1.27,0.38,0.79
1996-06-27T06:33:45.926,-289.94,-159.97,-34.09,332.89,1.27,0.38,0.79
1996-06-27T06:33:46.226,-289.89,-160.02,-34.01,332.86,1.27,0.38,0.79
1996-06-27T06:33:46.593,-289.56,-159.81,-33.85,332.46,1.27,0.38,0.79
1996-06-27T06:33:46.893,-289.15,-159.73,-33.86,332.06,1.27,0.38,0.79
1996-06-27T06:33:47.259,-288.75,-159.6,-34.01,331.67,1.27,0.38,0.79
1996-06-27T06:33:47.559,-288.25,-159.58,-33.91,331.21,1.27,0.39,0.79
1996-06-27T06:33:47.926,-287.93,-159.53,-34.06,330.93,1.27,0.39,0.79
1996-06-27T06:33:48.226,-287.59,-159.52,-34.28,330.65,1.27,0.39,0.79
1996-06-27T06:33:48.593,-287.41,-159.61,-34.42,330.55,1.28,0.39,0.79
1996-06-27T06:33:48.893,-287.23,-159.64,-34.53,330.42,1.28,0.39,0.79
1996-06-27T06:33:49.259,-287.12,-159.88,-34.73,330.46,1.28,0.39,0.79
1996-06-27T06:33:49.559,-287.05,-159.92,-34.77,330.43,1.28,0.39,0.79
1996-06-27T06:33:49.926,-287.1,-160.15,-34.88,330.59,1.28,0.39,0.79
1996-06-27T06:33:50.226,-286.84,-160.18,-35.1,330.4,1.28,0.39,0.79
1996-06-27T06:33:50.593,-286.59,-160.39,-35.15,330.29,1.28,0.39,0.79
1996-06-27T06:33:50.893,-286.35,-160.62,-35.15,330.2,1.28,0.39,0.79
1996-06-27T06:33:51.259,-286.22,-160.84,-35.04,330.18,1.28,0.4,0.79
1996-06-27T06:33:51.559,-286.07,-161.02,-34.93,330.13,1.28,0.4,0.79
1996-06-27T06:33:51.926,-285.71,-161.2,-34.82,329.89,1.28,0.4,0.79
1996-06-27T06:33:52.226,-285.27,-161.43,-34.49,329.58,1.28,0.4,0.79
1996-06-27T06:33:52.593,-284.93,-161.52,-34.51,329.34,1.28,0.4,0.79
1996-06-27T06:33:52.893,-284.55,-161.81,-34.48,329.15,1.28,0.4,0.79
1996-06-27T06:33:53.259,-284.19,-162.02,-34.47,328.94,1.28,0.4,0.79
1996-06-27T06:33:53.559,-284.01,-162.17,-34.49,328.86,1.28,0.4,0.79
1996-06-27T06:33:53.926,-283.71,-162.28,-34.27,328.63,1.28,0.4,0.79
1996-06-27T06:33:54.226,-283.32,-162.43,-34.48,328.39,1.28,0.4,0.79
1996-06-27T06:33:54.593,-282.87,-162.69,-34.53,328.14,1.28,0.41,0.79
1996-06-27T06:33:54.893,-282.66,-162.87,-34.54,328.04,1.28,0.41,0.79
1996-06-27T06:33:55.259,-282.46,-163.35,-34.53,328.12,1.28,0.41,0.79
1996-06-27T06:33:55.559,-282.46,-163.74,-34.11,328.26,1.28,0.41,0.79
1996-06-27T06:33:55.926,-282.62,-163.91,-34.25,328.5,1.28,0.41,0.79
1996-06-27T06:33:56.226,-282.61,-164.2,-34.4,328.66,1.28,0.41,0.79
1996-06-27T06:33:56.593,-282.44,-164.27,-34.67,328.57,1.28,0.41,0.79
1996-06-27T06:33:56.893,-282.2,-164.5,-34.59,328.48,1.28,0.41,0.79
1996-06-27T06:33:57.259,-281.53,-164.3,-34.58,327.79,1.28,0.41,0.79
1996-06-27T06:33:57.559,-280.93,-164.34,-34.36,327.27,1.28,0.41,0.79
1996-06-27T06:33:57.926,-280.47,-164.12,-34.42,326.78,1.28,0.41,0.79
1996-06-27T06:33:58.226,-280.09,-164.16,-34.53,326.48,1.28,0.42,0.79
1996-06-27T06:33:58.593,-279.78,-164.19,-34.38,326.22,1.28,0.42,0.79
1996-06-27T06:33:58.893,-279.44,-164.3,-34.25,325.96,1.28,0.42,0.79
1996-06-27T06:33:59.259,-279.02,-164.31,-34.49,325.64,1.28,0.42,0.79
1996-06-27T06:33:59.559,-278.68,-164.42,-34.71,325.43,1.28,0.42,0.79
1996-06-27T06:33:59.926,-278.23,-164.57,-34.69,325.11,1.28,0.42,0.79
1996-06-27T06:34:00.226,-277.93,-164.68,-34.53,324.9,1.28,0.42,0.79
1996-06-27T06:34:00.593,-278.02,-164.7,-34.24,324.95,1.28,0.42,0.79
1996-06-27T06:34:00.893,-277.77,-164.59,-34.24,324.68,1.28,0.42,0.79
1996-06-27T06:34:01.259,-277.54,-164.48,-34.47,324.45,1.28,0.42,0.79
1996-06-27T06:34:01.559,-277.37,-164.42,-34.35,324.27,1.28,0.42,0.79
1996-06-27T06:34:01.926,-277.16,-164.37,-34.2,324.04,1.28,0.43,0.79
1996-06-27T06:34:02.226,-277.14,-164.22,-34.14,323.95,1.29,0.43,0.79
1996-06-27T06:34:02.593,-276.95,-163.98,-34.21,323.67,1.29,0.43,0.79
1996-06-27T06:34:02.893,-276.7,-163.88,-34.19,323.4,1.29,0.43,0.79
1996-06-27T06:34:03.259,-276.28,-163.77,-34.35,323.01,1.29,0.43,0.79
1996-06-27T06:34:03.559,-276.14,-163.53,-34.21,322.75,1.29,0.43,0.79
1996-06-27T06:34:03.926,-275.82,-163.29,-34.34,322.36,1.29,0.43,0.79
1996-06-27T06:34:04.226,-275.66,-163.09,-34.41,322.13,1.29,0.43,0.79
1996-06-27T06:34:04.593,-275.47,-162.98,-34.51,321.93,1.29,0.43,0.79
1996-06-27T06:34:04.893,-275.19,-162.67,-34.44,321.52,1.29,0.43,0.79
1996-06-27T06:34:05.259,-275.08,-162.5,-34.4,321.33,1.29,0.44,0.79
1996-06-27T06:34:05.559,-274.98,-162.53,-34.33,321.26,1.29,0.44,0.79
1996-06-27T06:34:05.926,-274.77,-162.49,-34.29,321.06,1.29,0.44,0.79
1996-06-27T06:34:06.226,-274.57,-162.35,-34.46,320.83,1.29,0.44,0.8
1996-06-27T06:34:06.593,-273.96,-162.36,-34.39,320.3,1.29,0.44,0.8
1996-06-27T06:34:06.893,-273.62,-162.21,-34.26,319.93,1.29,0.44,0.8
1996-06-27T06:34:07.259,-273.16,-162.03,-34.49,319.47,1.29,0.44,0.8
1996-06-27T06:34:07.559,-272.79,-161.99,-34.51,319.13,1.29,0.44,0.8
1996-06-27T06:34:07.926,-272.28,-161.85,-34.91,318.67,1.29,0.44,0.8
1996-06-27T06:34:08.226,-271.94,-161.87,-35.16,318.41,1.29,0.44,0.8
1996-06-27T06:34:08.593,-271.73,-161.51,-34.99,318.03,1.29,0.44,0.8
1996-06-27T06:34:08.893,-271.33,-161.7,-34.95,317.79,1.29,0.45,0.8
1996-06-27T06:34:09.259,-271.08,-162.11,-35.18,317.81,1.29,0.45,0.8
1996-06-27T06:34:09.559,-270.76,-162.17,-35.43,317.59,1.29,0.45,0.8
1996-06-27T06:34:09.926,-270.57,-162.49,-35.23,317.57,1.29,0.45,0.8
1996-06-27T06:34:10.226,-270.47,-162.76,-35.1,317.61,1.29,0.45,0.8
1996-06-27T06:34:10.593,-270.37,-162.84,-35.02,317.56,1.29,0.45,0.8
1996-06-27T06:34:10.893,-270.29,-163.12,-35.12,317.64,1.29,0.45,0.8
1996-06-27T06:34:11.259,-270.02,-163.23,-35.23,317.49,1.29,0.45,0.8
1996-06-27T06:34:11.559,-269.81,-163.46,-35.13,317.41,1.29,0.45,0.8
1996-06-27T06:34:11.926,-269.59,-163.72,-35.17,317.37,1.29,0.45,0.8
1996-06-27T06:34:12.226,-269.21,-163.91,-35.4,317.17,1.29,0.45,0.8
1996-06-27T06:34:12.593,-269.01,-164.19,-35.46,317.14,1.29,0.46,0.8
1996-06-27T06:34:12.893,-268.8,-164.43,-35.27,317.07,1.29,0.46,0.8
1996-06-27T06:34:13.259,-268.51,-164.57,-35.39,316.91,1.29,0.46,0.8
1996-06-27T06:34:13.559,-268.35,-164.59,-35.45,316.79,1.29,0.46,0.8
1996-06-27T06:34:13.926,-267.94,-164.78,-35.44,316.54,1.29,0.46,0.8
1996-06-27T06:34:14.226,-267.68,-164.86,-35.44,316.37,1.29,0.46,0.8
1996-06-27T06:34:14.593,-267.09,-165.11,-35.56,316.01,1.29,0.46,0.8
1996-06-27T06:34:14.893,-266.84,-165.29,-35.61,315.9,1.29,0.46,0.8
1996-06-27T06:34:15.259,-266.36,-165.55,-35.79,315.65,1.29,0.46,0.8
1996-06-27T06:34:15.559,-265.98,-165.53,-35.67,315.31,1.3,0.46,0.8
1996-06-27T06:34:15.926,-265.42,-165.55,-35.72,314.85,1.3,0.47,0.8
1996-06-27T06:34:16.226,-264.93,-165.67,-35.61,314.48,1.3,0.47,0.8
1996-06-27T06:34:16.593,-264.4,-165.66,-35.51,314.03,1.3,0.47,0.8
1996-06-27T06:34:16.893,-263.93,-165.66,-35.63,313.64,1.3,0.47,0.8
1996-06-27T06:34:17.259,-263.64,-165.71,-35.68,313.43,1.3,0.47,0.8
1996-06-27T06:34:17.559,-263.31,-165.64,-35.7,313.12,1.3,0.47,0.8
1996-06-27T06:34:17.926,-262.99,-165.64,-35.81,312.87,1.3,0.47,0.8
1996-06-27T06:34:18.226,-262.98,-165.69,-35.7,312.87,1.3,0.47,0.8
1996-06-27T06:34:18.593,-262.94,-165.87,-35.7,312.93,1.3,0.47,0.8
1996-06-27T06:34:18.893,-262.83,-165.78,-35.92,312.81,1.3,0.47,0.8
1996-06-27T06:34:19.259,-262.91,-165.53,-35.8,312.73,1.3,0.47,0.8
1996-06-27T06:34:19.559,-262.74,-165.57,-35.86,312.62,1.3,0.48,0.8
1996-06-27T06:34:19.926,-262.58,-165.17,-35.87,312.28,1.3,0.48,0.8
1996-06-27T06:34:20.226,-262.35,-164.99,-35.99,312.01,1.3,0.48,0.8
1996-06-27T06:34:20.593,-262.32,-164.86,-36.1,311.92,1.3,0.48,0.8
1996-06-27T06:34:20.893,-262.24,-164.82,-36.19,311.84,1.3,0.48,0.8
1996-06-27T06:34:21.259,-262.01,-164.72,-36.02,311.58,1.3,0.48,0.8
1996-06-27T06:34:21.559,-261.87,-164.5,-35.9,311.32,1.3,0.48,0.8
1996-06-27T06:34:21.926,-261.61,-164.43,-36.11,311.1,1.3,0.48,0.8
1996-06-27T06:34:22.226,-261.31,-164.21,-36.42,310.76,1.3,0.48,0.8
1996-06-27T06:34:22.593,-260.93,-164.02,-36.73,310.38,1.3,0.48,0.8
1996-06-27T06:34:22.893,-260.48,-163.91,-37.08,309.98,1.3,0.48,0.8
1996-06-27T06:34:23.259,-260.31,-163.88,-37.07,309.82,1.3,0.49,0.8
1996-06-27T06:34:23.559,-260.32,-163.92,-36.74,309.81,1.3,0.49,0.8
1996-06-27T06:34:23.926,-260.5,-163.94,-36.34,309.93,1.3,0.49,0.8
1996-06-27T06:34:24.226,-260.61,-163.96,-35.96,309.98,1.3,0.49,0.8
1996-06-27T06:34:24.593,-260.4,-163.9,-35.86,309.77,1.3,0.49,0.8
1996-06-27T06:34:24.893,-260.17,-163.78,-35.8,309.5,1.3,0.49,0.8
1996-06-27T06:34:25.259,-259.89,-163.66,-35.87,309.22,1.3,0.49,0.8
1996-06-27T06:34:25.559,-259.47,-163.6,-35.73,308.82,1.3,0.49,0.8
1996-06-27T06:34:25.926,-258.83,-163.48,-35.6,308.2,1.3,0.49,0.8
1996-06-27T06:34:26.226,-258.33,-163.27,-35.44,307.65,1.3,0.49,0.8
1996-06-27T06:34:26.593,-257.94,-163.38,-35.42,307.38,1.3,0.5,0.8
1996-06-27T06:34:26.893,-257.44,-163.26,-35.6,306.91,1.3,0.5,0.8
1996-06-27T06:34:27.259,-256.99,-163.17,-36.03,306.54,1.3,0.5,0.8
1996-06-27T06:34:27.559,-256.48,-163.16,-36.22,306.13,1.3,0.5,0.8
1996-06-27T06:34:27.926,-256.08,-163.28,-36.09,305.84,1.3,0.5,0.8
1996-06-27T06:34:28.226,-255.78,-163.2,-36.06,305.55,1.3,0.5,0.8
1996-06-27T06:34:28.593,-255.44,-163.42,-35.93,305.36,1.3,0.5,0.8
1996-06-27T06:34:28.893,-255.16,-163.53,-35.93,305.19,1.3,0.5,0.8
1996-06-27T06:34:29.259,-254.9,-163.52,-35.91,304.96,1.31,0.5,0.8
1996-06-27T06:34:29.559,-254.42,-163.67,-35.84,304.63,1.31,0.5,0.8
1996-06-27T06:34:29.926,-254.15,-163.85,-35.77,304.5,1.31,0.5,0.8
1996-06-27T06:34:30.226,-253.78,-163.96,-35.75,304.25,1.31,0.51,0.8
1996-06-27T06:34:30.593,-253.18,-163.87,-35.6,303.68,1.31,0.51,0.8
1996-06-27T06:34:30.893,-252.89,-163.84,-35.59,303.42,1.31,0.51,0.8
1996-06-27T06:34:31.259,-252.32,-164.04,-35.73,303.07,1.31,0.51,0.8
1996-06-27T06:34:31.559,-252.02,-164.13,-35.6,302.85,1.31,0.51,0.81
1996-06-27T06:34:31.926,-251.54,-164.14,-35.72,302.47,1.31,0.51,0.81
1996-06-27T06:34:32.226,-251.24,-164.38,-35.79,302.37,1.31,0.51,0.81
1996-06-27T06:34:32.593,-251.03,-164.67,-36.02,302.38,1.31,0.51,0.81
1996-06-27T06:34:32.893,-250.87,-164.91,-36.29,302.4,1.31,0.51,0.81
1996-06-27T06:34:33.259,-250.77,-165.22,-36.25,302.48,1.31,0.51,0.81
1996-06-27T06:34:33.559,-250.98,-165.83,-35.64,302.92,1.31,0.51,0.81
1996-06-27T06:34:33.926,-250.95,-166.11,-35.07,302.98,1.31,0.52,0.81
1996-06-27T06:34:34.226,-250.85,-166.19,-35.08,302.95,1.31,0.52,0.81
1996-06-27T06:34:34.593,-250.79,-166.2,-35.51,302.95,1.31,0.52,0.81
1996-06-27T06:34:34.893,-250.66,-166.13,-35.97,302.86,1.31,0.52,0.81
1996-06-27T06:34:35.259,-250.24,-165.93,-36.34,302.45,1.31,0.52,0.81
1996-06-27T06:34:35.559,-250.03,-166.07,-36.29,302.34,1.31,0.52,0.81
1996-06-27T06:34:35.926,-249.59,-166.19,-36.29,302.04,1.31,0.52,0.81
1996-06-27T06:34:36.226,-249.36,-166.13,-36.25,301.82,1.31,0.52,0.81
1996-06-27T06:34:36.593,-249.1,-166.14,-36.17,301.6,1.31,0.52,0.81
1996-06-27T06:34:36.893,-248.98,-166.23,-36.32,301.57,1.31,0.52,0.81
1996-06-27T06:34:37.259,-248.77,-166.43,-36.61,301.54,1.31,0.53,0.81
1996-06-27T06:34:37.559,-248.66,-166.35,-36.54,301.39,1.31,0.53,0.81
1996-06-27T06:34:37.926,-248.46,-166.2,-36.73,301.17,1.31,0.53,0.81
1996-06-27T06:34:38.226,-248.04,-166.04,-37.02,300.78,1.31,0.53,0.81
